COD_CURSO;CURSO;CURRICULO;COD_DISCIPLINA;DISCIPLINA;TIPO
31301200;ADMINISTRAÇÃO - N;2009;3103029;MATEMÁTICA FINANCEIRA;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103030;MET. E TÉCNICAS DE PESQUISA CIENTÍFICA;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103112;PESQUISA DE MERCADO;Optativa
31301200;ADMINISTRAÇÃO - N;2009;3103090;PESQUISA OPERACIONAL;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103103;PLANEJAMENTO E ADMINISTRACAO ESTRATEGICA;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103073;PSICOLOGIA ORGANIZACIONAL;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103071;REDACAO EMPRESARIAL;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103097;RESPONSABILIDADE SOCIAL E DESENV SUSTENT;Optativa
31301200;ADMINISTRAÇÃO - N;2009;3103069;SOCIOLOGIA E ANTROPOLOGIA;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103067;TEORIA GERAL DA ADMINISTRACAO I;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103070;TEORIA GERAL DA ADMINISTRACAO II;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103075;TEORIA GERAL DAS ORGANIZACOES;Obrigatoria
31301200;ADMINISTRAÇÃO - N;2009;3103107;TRABALHO DE CONCLUSAO DE CURSO;Complementar
91402100;AGRONOMIA - D;2006;9101119;AGRICULTURA DE PRECISAO;Optativa
91402100;AGRONOMIA - D;2006;9101081;AGRICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101118;AGRICULTURA ORGANICA: PRINCIPIOS BASICOS;Optativa
91402100;AGRONOMIA - D;2006;9101082;AGROECOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101083;AGROMETEOROLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101120;ANÁLISE DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2006;9101121;APICULTURA;Optativa
91402100;AGRONOMIA - D;2006;9101084;ATRIBUTOS E CLASSIFICAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101062;BIOLOGIA DO SOLO;Optativa
91402100;AGRONOMIA - D;2006;9101087;BIOLOGIA E CONT.DE PLANTAS DANINHAS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101065;BIOQUÍMICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101122;BIOTECNOLOGIA APLIC. A AGRICULTURA;Optativa
91402100;AGRONOMIA - D;2006;9101066;CALCULO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101067;CITOLOGIA E HISTOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101085;COMUNICAÇÃO E EXTENSÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101123;CONSTRUCOES DE MADEIRA;Optativa
91402100;AGRONOMIA - D;2006;9101086;CONSTRUCOES RURAIS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101064;CONTROLE BIOLOGICO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2006;9101124;CRÉDITO RURAL E POLÍTICAS AGRÍCOLAS;Optativa
91402100;AGRONOMIA - D;2006;9101125;CULTIVO DE OLEAGINOSAS;Optativa
91402100;AGRONOMIA - D;2006;9101126;CULTIVO E PROCESS. DE PLANTAS MEDICINAIS;Optativa
91402100;AGRONOMIA - D;2006;9101127;CULTIVOS PROTEGIDOS;Optativa
91402100;AGRONOMIA - D;2006;9101128;DESENHO GRAFICO APLIC. AS C. AGRARIAS;Optativa
91402100;AGRONOMIA - D;2006;9101068;DESENHO TÉCNICO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101069;ECOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101088;ECONOMIA E ADMINISTRAÇÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101090;ENTOMOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101089;ENTOMOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101116;ESTAGIO SUPERVISIONADO CURRICULAR;Complementar
91402100;AGRONOMIA - D;2006;9101070;ESTATISTICA BASICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101091;ESTATISTICA EXPERIMENTAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101092;FERTILIDADE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101093;FISIOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101095;FITOPATOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101094;FITOPATOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101129;FLORICULTURA TROPICAL;Optativa
91402100;AGRONOMIA - D;2006;9101096;FORRAGICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101097;FOTOGRAMETRIA E FOTOINTERPRETACAO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101098;FRUTICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101099;FRUTICULTURA TROPICAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101100;GENESE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101071;GENETICA NA AGRICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101130;GEOPROCESSAMENTO;Optativa
91402100;AGRONOMIA - D;2006;9101063;GESTAO DE ORGANIZACAO NO AGRONEGOCIO;Optativa
91402100;AGRONOMIA - D;2006;9101101;GRANDES CULTURAS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101102;HIDRAULICA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101072;INFORMÁTICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101103;IRRIGACAO E DRENAGEM;Obrigatoria
91402100;AGRONOMIA - D;2006;9101104;MANEJO E CONSERVAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101131;MANEJO INTEGRADO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2006;9101105;MÁQUINAS E MECANIZAÇÃO AGRÍCOLA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101073;MECÂNICA E TERMODINÂMICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101106;MELHORAMENTO DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101074;METODOLOGIA CIENTÍFICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101107;MICROBIOLOGIA E BIOQUÍMICA DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2006;9101075;MICROBIOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101076;MORFOLOGIA E ANATOMIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101108;NUTRICAO MINERAL DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101109;OLERICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101132;PAISAGISMO E JARDINOCULTURA;Optativa
91402100;AGRONOMIA - D;2006;9101133;PATOLOGIA DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2006;9101142;PRODUÇAO DE HORTALIÇAS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101134;PRODUÇAO DE RUMINANTES MONOGASTRICOS;Optativa
91402100;AGRONOMIA - D;2006;9101110;PRODUCAO E TECNOLOGIA DE SEMENTES;Obrigatoria
91402100;AGRONOMIA - D;2006;9101135;PROJETOS DE SILOS VERTICAIS;Optativa
91402100;AGRONOMIA - D;2006;9101077;QUÍMICA ANALÍTICA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101078;QUÍMICA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101136;RECUPERACAO DE AREAS DEGRADADAS;Optativa
91402100;AGRONOMIA - D;2006;9101137;RECURSOS NATURAIS RENOVAVEIS;Optativa
91402100;AGRONOMIA - D;2006;9101138;SALINIDADE DO SOLO;Optativa
91402100;AGRONOMIA - D;2006;9101111;SILVICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101139;SISTEMAS AGROFLORESTAIS;Optativa
91402100;AGRONOMIA - D;2006;9101140;SISTEMAS DE INFORMACOES GEOGRAFICAS;Optativa
91402100;AGRONOMIA - D;2006;9101079;SISTEMÁTICA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101112;SOCIOLOGIA RURAL;Obrigatoria
91402100;AGRONOMIA - D;2006;9101141;TECNOLOGIA DE POS-COLHEITA;Optativa
91402100;AGRONOMIA - D;2006;9101113;TECNOLOGIA DE PROD.AGROPECUARIOS;Obrigatoria
91402100;AGRONOMIA - D;2006;9101114;TOPOGRAFIA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101117;TRABALHO DE CONCLUSAO DE CURSO;Complementar
91402100;AGRONOMIA - D;2006;9101080;ZOOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2006;9101115;ZOOTECNIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101119;AGRICULTURA DE PRECISAO;Optativa
91402100;AGRONOMIA - D;2007;9101081;AGRICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101118;AGRICULTURA ORGANICA: PRINCIPIOS BASICOS;Optativa
91402100;AGRONOMIA - D;2007;9101082;AGROECOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101083;AGROMETEOROLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101120;ANÁLISE DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2007;9101121;APICULTURA;Optativa
91402100;AGRONOMIA - D;2007;9101170;ATIVIDADE COMPLEMENTAR;Optativa
91402100;AGRONOMIA - D;2007;9101084;ATRIBUTOS E CLASSIFICAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101062;BIOLOGIA DO SOLO;Optativa
91402100;AGRONOMIA - D;2007;9101087;BIOLOGIA E CONT.DE PLANTAS DANINHAS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101065;BIOQUÍMICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101122;BIOTECNOLOGIA APLIC. A AGRICULTURA;Optativa
91402100;AGRONOMIA - D;2007;9101066;CALCULO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101067;CITOLOGIA E HISTOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101085;COMUNICAÇÃO E EXTENSÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101123;CONSTRUCOES DE MADEIRA;Optativa
91402100;AGRONOMIA - D;2007;9101086;CONSTRUCOES RURAIS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101064;CONTROLE BIOLOGICO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2007;9101124;CRÉDITO RURAL E POLÍTICAS AGRÍCOLAS;Optativa
91402100;AGRONOMIA - D;2007;9101125;CULTIVO DE OLEAGINOSAS;Optativa
91402100;AGRONOMIA - D;2007;9101126;CULTIVO E PROCESS. DE PLANTAS MEDICINAIS;Optativa
91402100;AGRONOMIA - D;2007;9101127;CULTIVOS PROTEGIDOS;Optativa
91402100;AGRONOMIA - D;2007;9101128;DESENHO GRAFICO APLIC. AS C. AGRARIAS;Optativa
91402100;AGRONOMIA - D;2007;9101068;DESENHO TÉCNICO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101069;ECOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101088;ECONOMIA E ADMINISTRAÇÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101090;ENTOMOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101089;ENTOMOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101116;ESTAGIO SUPERVISIONADO CURRICULAR;Complementar
91402100;AGRONOMIA - D;2007;9101070;ESTATISTICA BASICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101091;ESTATISTICA EXPERIMENTAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101092;FERTILIDADE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101093;FISIOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101095;FITOPATOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101094;FITOPATOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101129;FLORICULTURA TROPICAL;Optativa
91402100;AGRONOMIA - D;2007;9101096;FORRAGICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101097;FOTOGRAMETRIA E FOTOINTERPRETACAO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101098;FRUTICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101099;FRUTICULTURA TROPICAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101100;GENESE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101071;GENETICA NA AGRICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101130;GEOPROCESSAMENTO;Optativa
91402100;AGRONOMIA - D;2007;9101063;GESTAO DE ORGANIZACAO NO AGRONEGOCIO;Optativa
91402100;AGRONOMIA - D;2007;9101101;GRANDES CULTURAS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101102;HIDRAULICA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101072;INFORMÁTICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101103;IRRIGACAO E DRENAGEM;Obrigatoria
91402100;AGRONOMIA - D;2007;9101104;MANEJO E CONSERVAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101131;MANEJO INTEGRADO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2007;9101105;MÁQUINAS E MECANIZAÇÃO AGRÍCOLA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101073;MECÂNICA E TERMODINÂMICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101106;MELHORAMENTO DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101074;METODOLOGIA CIENTÍFICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101107;MICROBIOLOGIA E BIOQUÍMICA DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2007;9101075;MICROBIOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101076;MORFOLOGIA E ANATOMIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101108;NUTRICAO MINERAL DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101109;OLERICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101132;PAISAGISMO E JARDINOCULTURA;Optativa
91402100;AGRONOMIA - D;2007;9101133;PATOLOGIA DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2007;9101142;PRODUÇAO DE HORTALIÇAS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101134;PRODUÇAO DE RUMINANTES MONOGASTRICOS;Optativa
91402100;AGRONOMIA - D;2007;9101110;PRODUCAO E TECNOLOGIA DE SEMENTES;Obrigatoria
91402100;AGRONOMIA - D;2007;9101135;PROJETOS DE SILOS VERTICAIS;Optativa
91402100;AGRONOMIA - D;2007;9101077;QUÍMICA ANALÍTICA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101078;QUÍMICA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101136;RECUPERACAO DE AREAS DEGRADADAS;Optativa
91402100;AGRONOMIA - D;2007;9101137;RECURSOS NATURAIS RENOVAVEIS;Optativa
91402100;AGRONOMIA - D;2007;9101138;SALINIDADE DO SOLO;Optativa
91402100;AGRONOMIA - D;2007;9101111;SILVICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101139;SISTEMAS AGROFLORESTAIS;Optativa
91402100;AGRONOMIA - D;2007;9101140;SISTEMAS DE INFORMACOES GEOGRAFICAS;Optativa
91402100;AGRONOMIA - D;2007;9101079;SISTEMÁTICA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101112;SOCIOLOGIA RURAL;Obrigatoria
91402100;AGRONOMIA - D;2007;9101141;TECNOLOGIA DE POS-COLHEITA;Optativa
91402100;AGRONOMIA - D;2007;9101113;TECNOLOGIA DE PROD.AGROPECUARIOS;Obrigatoria
91402100;AGRONOMIA - D;2007;9101114;TOPOGRAFIA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101117;TRABALHO DE CONCLUSAO DE CURSO;Complementar
91402100;AGRONOMIA - D;2007;9101080;ZOOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2007;9101115;ZOOTECNIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101119;AGRICULTURA DE PRECISAO;Optativa
91402100;AGRONOMIA - D;2008;9101081;AGRICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101118;AGRICULTURA ORGANICA: PRINCIPIOS BASICOS;Optativa
91402100;AGRONOMIA - D;2008;9101082;AGROECOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101083;AGROMETEOROLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101120;ANÁLISE DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2008;9101121;APICULTURA;Optativa
91402100;AGRONOMIA - D;2008;9101170;ATIVIDADE COMPLEMENTAR;Optativa
91402100;AGRONOMIA - D;2008;9101084;ATRIBUTOS E CLASSIFICAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101062;BIOLOGIA DO SOLO;Optativa
91402100;AGRONOMIA - D;2008;9101087;BIOLOGIA E CONT.DE PLANTAS DANINHAS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101065;BIOQUÍMICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101122;BIOTECNOLOGIA APLIC. A AGRICULTURA;Optativa
91402100;AGRONOMIA - D;2008;9101066;CALCULO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101067;CITOLOGIA E HISTOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101085;COMUNICAÇÃO E EXTENSÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101123;CONSTRUCOES DE MADEIRA;Optativa
91402100;AGRONOMIA - D;2008;9101086;CONSTRUCOES RURAIS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101064;CONTROLE BIOLOGICO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2008;9101124;CRÉDITO RURAL E POLÍTICAS AGRÍCOLAS;Optativa
91402100;AGRONOMIA - D;2008;9101125;CULTIVO DE OLEAGINOSAS;Optativa
91402100;AGRONOMIA - D;2008;9101126;CULTIVO E PROCESS. DE PLANTAS MEDICINAIS;Optativa
91402100;AGRONOMIA - D;2008;9101127;CULTIVOS PROTEGIDOS;Optativa
91402100;AGRONOMIA - D;2008;9101128;DESENHO GRAFICO APLIC. AS C. AGRARIAS;Optativa
91402100;AGRONOMIA - D;2008;9101068;DESENHO TÉCNICO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101069;ECOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101088;ECONOMIA E ADMINISTRAÇÃO RURAL;Obrigatoria
91402100;AGRONOMIA - D;2008;1305253;ENADE/CONCLUINTE;Complementar
91402100;AGRONOMIA - D;2008;1305254;ENADE/INGRESSANTE;Complementar
91402100;AGRONOMIA - D;2008;9101090;ENTOMOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101089;ENTOMOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101116;ESTAGIO SUPERVISIONADO CURRICULAR;Complementar
91402100;AGRONOMIA - D;2008;9101070;ESTATISTICA BASICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101091;ESTATISTICA EXPERIMENTAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101092;FERTILIDADE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101093;FISIOLOGIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101095;FITOPATOLOGIA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101094;FITOPATOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101129;FLORICULTURA TROPICAL;Optativa
91402100;AGRONOMIA - D;2008;9101096;FORRAGICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101097;FOTOGRAMETRIA E FOTOINTERPRETACAO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101098;FRUTICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101099;FRUTICULTURA TROPICAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101100;GENESE DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101071;GENETICA NA AGRICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101240;GEOPROCESSAMENTO;Optativa
91402100;AGRONOMIA - D;2008;9101063;GESTAO DE ORGANIZACAO NO AGRONEGOCIO;Optativa
91402100;AGRONOMIA - D;2008;9101101;GRANDES CULTURAS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101102;HIDRAULICA AGRICOLA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101072;INFORMÁTICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101103;IRRIGACAO E DRENAGEM;Obrigatoria
91402100;AGRONOMIA - D;2008;9101104;MANEJO E CONSERVAÇÃO DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101131;MANEJO INTEGRADO DE PRAGAS;Optativa
91402100;AGRONOMIA - D;2008;9101105;MÁQUINAS E MECANIZAÇÃO AGRÍCOLA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101073;MECÂNICA E TERMODINÂMICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101106;MELHORAMENTO DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101074;METODOLOGIA CIENTÍFICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101107;MICROBIOLOGIA E BIOQUÍMICA DO SOLO;Obrigatoria
91402100;AGRONOMIA - D;2008;9101075;MICROBIOLOGIA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101076;MORFOLOGIA E ANATOMIA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101108;NUTRICAO MINERAL DE PLANTAS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101109;OLERICULTURA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101132;PAISAGISMO E JARDINOCULTURA;Optativa
91402100;AGRONOMIA - D;2008;9101133;PATOLOGIA DE SEMENTES;Optativa
91402100;AGRONOMIA - D;2008;9101142;PRODUÇAO DE HORTALIÇAS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101134;PRODUÇAO DE RUMINANTES MONOGASTRICOS;Optativa
91402100;AGRONOMIA - D;2008;9101110;PRODUCAO E TECNOLOGIA DE SEMENTES;Obrigatoria
91402100;AGRONOMIA - D;2008;9101135;PROJETOS DE SILOS VERTICAIS;Optativa
91402100;AGRONOMIA - D;2008;9101077;QUÍMICA ANALÍTICA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101078;QUÍMICA GERAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101136;RECUPERACAO DE AREAS DEGRADADAS;Optativa
91402100;AGRONOMIA - D;2008;9101137;RECURSOS NATURAIS RENOVAVEIS;Optativa
91402100;AGRONOMIA - D;2008;9101138;SALINIDADE DO SOLO;Optativa
91402100;AGRONOMIA - D;2008;9101111;SILVICULTURA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101139;SISTEMAS AGROFLORESTAIS;Optativa
91402100;AGRONOMIA - D;2008;9101140;SISTEMAS DE INFORMACOES GEOGRAFICAS;Optativa
91402100;AGRONOMIA - D;2008;9101079;SISTEMÁTICA VEGETAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101112;SOCIOLOGIA RURAL;Obrigatoria
91402100;AGRONOMIA - D;2008;9101215;TE (DIREITO AGRO-AMBIENTAL);Optativa
91402100;AGRONOMIA - D;2008;9101272;TEAG(EMPREENDEDORISMO);Optativa
91402100;AGRONOMIA - D;2008;9101213;TEAG(FERTIRRIGACAO);Optativa
91402100;AGRONOMIA - D;2008;9101263;TEAG(PROPAGACAO DE PLANTAS);Optativa
91402100;AGRONOMIA - D;2008;9101216;TEAG(SEGURANCA NO TRABALHO);Optativa
91402100;AGRONOMIA - D;2008;9101191;",TEA(TERRA,,AGRICULTURA E MEIO AMBIENTE),";Optativa
91402100;AGRONOMIA - D;2008;9101141;TECNOLOGIA DE POS-COLHEITA;Optativa
91402100;AGRONOMIA - D;2008;9101113;TECNOLOGIA DE PROD.AGROPECUARIOS;Obrigatoria
91402100;AGRONOMIA - D;2008;9101114;TOPOGRAFIA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101117;TRABALHO DE CONCLUSAO DE CURSO;Complementar
91402100;AGRONOMIA - D;2008;9101080;ZOOLOGIA;Obrigatoria
91402100;AGRONOMIA - D;2008;9101115;ZOOTECNIA GERAL;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503161;ARQUITETURA DE INTERIORES;Optativa
15101100;ARQUITETURA E URBANISMO - D;2010;1503192;",ATELIER INTEG DE ARQ,,URB E PAISAGISMO,";Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1109126;CALCULO DIFERENCIAL E INTEGRAL I;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503124;CAMPINA GRANDE ARQUITETURA E CIDADE;Optativa
15101100;ARQUITETURA E URBANISMO - D;2010;1503070;CIÊNCIAS DO AMBIENTE;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503125;CONFORTO AMBIENTAL I;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503140;CONFORTO AMBIENTAL II;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503153;CONFORTO AMBIENTAL III;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1502171;DESASTRES AMBIENTAIS;Optativa
15101100;ARQUITETURA E URBANISMO - D;2010;1302236;DESENHO ARTISTICO;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503163;DESENHO DE DETALHES CONSTRUTIVOS;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1113023;DESENHO TÉCNICO E ARQUITETÔNICO;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503141;DIREITO URBANISTICO;Optativa
15101100;ARQUITETURA E URBANISMO - D;2010;1503147;ERGONOMIA E ACESSIBILIDADE;Optativa
15101100;ARQUITETURA E URBANISMO - D;2010;1503120;",ESPACO,, FORMA E PLASTICA,";Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503197;ESTAGIO CURRICULAR SUPERVISIONADO;Complementar
15101100;ARQUITETURA E URBANISMO - D;2010;1302056;ESTÉTICA E HISTÓRIA DAS ARTES I;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1302059;ESTÉTICA E HISTÓRIA DAS ARTES II;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1305298;ESTUDOS SOCIOECONOMICOS;Obrigatoria
15101100;ARQUITETURA E URBANISMO - D;2010;1503126;ESTUDOS URBANOS E REGIONAIS I;Obrigatoria
